"id","user","arz","size","size2","atleast","price","status","created_at","updated_at"
"34016","2549","9","805","11.5","201.25","19000","1","2022-01-14 09:01:46","2022-01-14 09:01:46"
"34017","2078","9","908","27.66666666666","302.66666666667","21000","1","2021-10-17 09:10:46","2021-10-17 09:10:46"
"34018","2707","3","471","72.75","117.75","380000","1","2021-09-14 09:09:46","2021-09-14 09:09:46"
"34019","2762","8","604","26","151","7350","1","2021-10-14 09:10:46","2021-10-14 09:10:46"
"34020","2779","9","335","4","67","21000","1","2022-03-11 09:03:46","2022-03-11 09:03:46"
"34021","2481","4","228","33","57","126000","1","2021-11-04 09:11:46","2021-11-04 09:11:46"
"34022","2604","0","0.67","0","0.335","9500000","1","2022-02-05 09:02:46","2022-02-05 09:02:46"
"34023","2790","1","1.09","0","0.545","4750000","1","2021-09-26 09:09:46","2021-09-26 09:09:46"
"34024","2766","2","0.34","0","0.17","21000","1","2021-11-03 09:11:46","2021-11-03 09:11:46"
"34025","2998","2","0.43","0","0.086","21000","1","2022-02-02 09:02:46","2022-02-02 09:02:46"
"34026","2997","6","963","131.5","240.75","95","1","2021-10-13 09:10:46","2021-10-13 09:10:46"
"34027","2887","5","52","8.8","10.4","1050","1","2021-09-11 09:09:46","2021-09-11 09:09:46"
"34028","2556","6","424","62.66666666667","141.33333333333","105","1","2022-02-08 09:02:46","2022-02-08 09:02:46"
"34029","2412","6","960","31","320","95","1","2021-11-03 09:11:46","2021-11-03 09:11:46"
"34030","2112","2","0.19","0","0.0475","19000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"34031","2309","9","498","144","166","21000","1","2021-09-19 09:09:46","2021-09-19 09:09:46"
"34032","2948","3","134","50","67","420000","1","2021-11-16 09:11:46","2021-11-16 09:11:46"
"34033","2894","7","866","448.5","216.5","475","1","2022-01-31 09:01:46","2022-01-31 09:01:46"
"34034","2449","6","945","23","315","95","1","2021-10-14 09:10:46","2021-10-14 09:10:46"
"34035","2078","5","34","2","8.5","950","1","2021-11-14 09:11:46","2021-11-14 09:11:46"
"34036","2146","8","534","72","178","7350","1","2021-09-29 09:09:46","2021-09-29 09:09:46"
"34037","2415","7","476","20.8","95.2","475","1","2022-03-03 09:03:46","2022-03-03 09:03:46"
"34038","2732","3","907","907","181.4","420000","1","2022-02-23 09:02:46","2022-02-23 09:02:46"
"34039","3018","9","155","15","31","19000","1","2021-10-01 09:10:46","2021-10-01 09:10:46"
"34040","2561","0","0.15","0","0.05","10500000","1","2021-09-28 09:09:46","2021-09-28 09:09:46"
"34041","2955","0","0.31","0.248","0.062","10500000","1","2022-01-17 09:01:46","2022-01-17 09:01:46"
"34042","2191","4","342","29","171","126000","1","2021-11-13 09:11:46","2021-11-13 09:11:46"
"34043","2754","1","0.93","0","0.2325","5250000","1","2022-01-03 09:01:46","2022-01-03 09:01:46"
"34044","2846","9","547","24.5","273.5","21000","1","2021-11-01 09:11:46","2021-11-01 09:11:46"
"34045","2306","6","901","130.66666666667","300.33333333333","105","1","2021-09-10 09:09:46","2021-09-10 09:09:46"
"34046","2552","7","482","268.6","96.4","475","1","2022-01-13 09:01:46","2022-01-13 09:01:46"
"34047","2372","3","746","5.6","149.2","420000","1","2021-11-18 09:11:46","2021-11-18 09:11:46"
"34048","2414","3","397","58.75","99.25","380000","1","2021-12-27 09:12:46","2021-12-27 09:12:46"
"34049","2319","4","806","148.6","161.2","114000","1","2022-01-01 09:01:47","2022-01-01 09:01:47"
"34050","2817","8","536","12.33333333333","178.66666666667","7350","1","2022-01-14 09:01:47","2022-01-14 09:01:47"
"34051","2679","6","487","84.25","121.75","95","1","2021-08-30 09:08:47","2021-08-30 09:08:47"
"34052","2220","7","508","14.66666666667","169.33333333333","525","1","2021-10-06 09:10:47","2021-10-06 09:10:47"
"34053","2778","6","139","1.5","34.75","95","1","2021-10-21 09:10:47","2021-10-21 09:10:47"
"34054","2963","3","553","94.5","276.5","380000","1","2021-10-27 09:10:47","2021-10-27 09:10:47"
"34055","2766","3","583","2.25","145.75","420000","1","2022-02-25 09:02:47","2022-02-25 09:02:47"
"34056","2672","1","0.2","0","0.04","5250000","1","2022-01-12 09:01:47","2022-01-12 09:01:47"
"34057","2671","5","33","1.8","6.6","1050","1","2021-10-30 09:10:47","2021-10-30 09:10:47"
"34058","2348","6","689","3.5","344.5","105","1","2021-10-09 09:10:47","2021-10-09 09:10:47"
"34059","2430","0","0.33","0","0.165","10500000","1","2022-01-15 09:01:47","2022-01-15 09:01:47"
"34060","2140","1","0.75","0","0.1875","5250000","1","2022-03-02 09:03:47","2022-03-02 09:03:47"
"34061","2096","2","0.37","0.074","0.074","19000","1","2021-09-28 09:09:47","2021-09-28 09:09:47"
"34062","2817","0","0.47","0.1175","0.1175","10500000","1","2021-11-23 09:11:47","2021-11-23 09:11:47"
"34063","2696","3","23","0.6666666666666","7.6666666666667","420000","1","2021-09-01 09:09:47","2021-09-01 09:09:47"
"34064","2415","1","0.96","0","0.48","4750000","1","2021-11-10 09:11:47","2021-11-10 09:11:47"
"34065","2610","0","1.08","0","0.27","9500000","1","2022-03-03 09:03:47","2022-03-03 09:03:47"
"34066","2858","2","0.62","0","0.155","21000","1","2022-02-09 09:02:47","2022-02-09 09:02:47"
"34067","2697","0","1.09","0","0.545","10500000","1","2021-09-15 09:09:47","2021-09-15 09:09:47"
"34068","3028","6","154","23.666666666667","51.333333333333","105","1","2021-08-27 09:08:47","2021-08-27 09:08:47"
"34069","2954","6","500","3","100","95","1","2021-12-14 09:12:47","2021-12-14 09:12:47"
"34070","2609","3","207","17.25","51.75","420000","1","2021-12-30 09:12:47","2021-12-30 09:12:47"
"34071","2122","2","0.48","0","0.12","21000","1","2021-12-06 09:12:47","2021-12-06 09:12:47"
"34072","2371","7","9","0.6","1.8","475","1","2021-08-26 09:08:47","2021-08-26 09:08:47"
"34073","2674","0","0.24","0","0.048","10500000","1","2021-11-15 09:11:47","2021-11-15 09:11:47"
"34074","2805","2","0.49","0.196","0.098","21000","1","2022-03-02 09:03:47","2022-03-02 09:03:47"
"34075","2717","5","180","40","90","1050","1","2021-09-13 09:09:47","2021-09-13 09:09:47"
"34076","2482","0","0.84","0.336","0.168","10500000","1","2022-01-23 09:01:47","2022-01-23 09:01:47"
"34077","2237","6","96","7","24","105","1","2021-12-28 09:12:47","2021-12-28 09:12:47"
"34078","2309","3","639","67.25","159.75","420000","1","2021-08-27 09:08:47","2021-08-27 09:08:47"
"34079","3063","6","655","158.5","327.5","95","1","2021-11-12 09:11:47","2021-11-12 09:11:47"
"34080","3011","3","734","100","183.5","420000","1","2021-12-02 09:12:47","2021-12-02 09:12:47"
"34081","2997","6","282","90","141","105","1","2022-01-18 09:01:47","2022-01-18 09:01:47"
"34082","3031","7","569","25.4","113.8","475","1","2022-02-25 09:02:47","2022-02-25 09:02:47"
"34083","2755","4","136","4.333333333334","45.333333333333","126000","1","2022-01-30 09:01:47","2022-01-30 09:01:47"
"34084","2924","6","172","24.8","34.4","105","1","2022-02-23 09:02:47","2022-02-23 09:02:47"
"34085","2133","0","0.42","0","0.084","10500000","1","2021-12-28 09:12:47","2021-12-28 09:12:47"
"34086","3033","6","774","14.2","154.8","95","1","2022-01-18 09:01:47","2022-01-18 09:01:47"
"34087","2270","7","713","13.33333333333","237.66666666667","525","1","2021-09-08 09:09:47","2021-09-08 09:09:47"
"34088","2110","6","752","170","376","105","1","2021-12-17 09:12:47","2021-12-17 09:12:47"
"34089","2809","9","336","117","168","19000","1","2021-10-22 09:10:47","2021-10-22 09:10:47"
"34090","2499","6","879","89.5","219.75","105","1","2021-12-21 09:12:47","2021-12-21 09:12:47"
"34091","2443","6","465","104.5","116.25","105","1","2021-12-23 09:12:47","2021-12-23 09:12:47"
"34092","2391","4","6","0.5","1.5","114000","1","2021-12-12 09:12:47","2021-12-12 09:12:47"
"34093","2391","6","45","5","9","105","1","2021-10-13 09:10:47","2021-10-13 09:10:47"
"34094","2680","8","102","1.5","25.5","7350","1","2021-12-05 09:12:47","2021-12-05 09:12:47"
"34095","2483","8","368","48.66666666666","122.66666666667","7350","1","2021-09-30 09:09:47","2021-09-30 09:09:47"
"34096","2549","5","685","112.5","171.25","1050","1","2021-11-04 09:11:47","2021-11-04 09:11:47"
"34097","2092","4","887","281.5","443.5","114000","1","2021-11-14 09:11:47","2021-11-14 09:11:47"
"34098","2083","5","865","16","173","1050","1","2021-12-16 09:12:47","2021-12-16 09:12:47"
"34099","2613","4","115","24.5","57.5","126000","1","2021-10-08 09:10:47","2021-10-08 09:10:47"
"34100","2103","5","407","58.66666666666","135.66666666667","1050","1","2022-02-19 09:02:47","2022-02-19 09:02:47"
"34101","2583","3","550","160.66666666667","183.33333333333","420000","1","2021-09-08 09:09:47","2021-09-08 09:09:47"
"34102","2939","1","0.51","0","0.17","4750000","1","2021-10-27 09:10:47","2021-10-27 09:10:47"
"34103","2588","0","0.78","0.156","0.156","10500000","1","2021-09-29 09:09:47","2021-09-29 09:09:47"
"34104","2068","6","371","8.66666666666","123.66666666667","105","1","2022-03-04 09:03:47","2022-03-04 09:03:47"
"34105","2149","3","746","90.6","149.2","420000","1","2022-01-25 09:01:47","2022-01-25 09:01:47"
"34106","2180","4","265","68.5","132.5","126000","1","2022-02-08 09:02:47","2022-02-08 09:02:47"
"34107","3001","4","510","67","102","126000","1","2021-11-01 09:11:47","2021-11-01 09:11:47"
"34108","2828","3","740","340","370","420000","1","2021-12-11 09:12:47","2021-12-11 09:12:47"
"34109","2090","5","599","55.2","119.8","1050","1","2021-08-26 09:08:47","2021-08-26 09:08:47"
"34110","2786","2","0.31","0.0000000000000099920072216264","0.10333333333333","19000","1","2021-09-07 09:09:47","2021-09-07 09:09:47"
"34111","2119","8","109","47.75","27.25","6650","1","2021-12-06 09:12:47","2021-12-06 09:12:47"
"34112","3007","8","596","297","298","7350","1","2021-12-11 09:12:47","2021-12-11 09:12:47"
"34113","2100","0","0.99","0","0.2475","10500000","1","2021-09-16 09:09:47","2021-09-16 09:09:47"
"34114","2882","3","979","366.5","489.5","420000","1","2021-08-27 09:08:47","2021-08-27 09:08:47"
"34115","2491","3","862","3","431","420000","1","2022-02-27 09:02:47","2022-02-27 09:02:47"
"34116","2962","7","25","1","5","475","1","2022-02-04 09:02:47","2022-02-04 09:02:47"
"34117","2500","7","392","37.2","78.4","525","1","2021-08-25 09:08:47","2021-08-25 09:08:47"
"34118","2612","9","698","67.66666666666","232.66666666667","21000","1","2021-11-21 09:11:47","2021-11-21 09:11:47"
"34119","2933","6","162","31","81","105","1","2021-11-08 09:11:47","2021-11-08 09:11:47"
"34120","2854","3","511","4.75","127.75","380000","1","2022-01-19 09:01:47","2022-01-19 09:01:47"
"34121","2120","3","641","251.5","320.5","420000","1","2022-02-03 09:02:47","2022-02-03 09:02:47"
"34122","2571","8","350","45.33333333333","116.66666666667","7350","1","2022-02-18 09:02:47","2022-02-18 09:02:47"
"34123","3011","4","47","9.5","11.75","126000","1","2022-03-10 09:03:47","2022-03-10 09:03:47"
"34124","2316","1","0.56","0.18666666666666","0.18666666666667","4750000","1","2021-10-12 09:10:47","2021-10-12 09:10:47"
"34125","2112","5","247","1.5","61.75","1050","1","2022-02-08 09:02:47","2022-02-08 09:02:47"
"34126","2507","3","928","232","464","420000","1","2021-12-04 09:12:47","2021-12-04 09:12:47"
"34127","2341","8","998","98.5","249.5","7350","1","2021-08-29 09:08:47","2021-08-29 09:08:47"
"34128","2580","5","308","3","77","950","1","2021-12-25 09:12:47","2021-12-25 09:12:47"
"34129","2151","4","409","59.75","102.25","126000","1","2021-11-09 09:11:47","2021-11-09 09:11:47"
"34130","2735","1","0.94","0","0.188","5250000","1","2022-01-17 09:01:47","2022-01-17 09:01:47"
"34131","2881","3","270","30","54","420000","1","2022-03-01 09:03:47","2022-03-01 09:03:47"
"34132","2937","7","893","96.33333333333","297.66666666667","525","1","2022-02-25 09:02:47","2022-02-25 09:02:47"
"34133","2222","7","427","16.2","85.4","525","1","2021-09-22 09:09:47","2021-09-22 09:09:47"
"34134","2306","4","937","273.5","468.5","114000","1","2021-09-21 09:09:47","2021-09-21 09:09:47"
"34135","2601","3","689","90.5","172.25","420000","1","2022-02-23 09:02:47","2022-02-23 09:02:47"
"34136","2257","7","76","1","19","525","1","2022-01-12 09:01:47","2022-01-12 09:01:47"
"34137","2527","4","149","7.5","37.25","114000","1","2022-01-27 09:01:47","2022-01-27 09:01:47"
"34138","2673","7","139","1.4","27.8","525","1","2021-10-08 09:10:47","2021-10-08 09:10:47"
"34139","2925","9","466","89","233","21000","1","2021-10-18 09:10:47","2021-10-18 09:10:47"
"34140","2354","0","0.33","0","0.165","10500000","1","2022-02-24 09:02:47","2022-02-24 09:02:47"
"34141","2547","4","128","47","64","126000","1","2021-12-22 09:12:47","2021-12-22 09:12:47"
"34142","2084","8","163","9.8","32.6","7350","1","2021-08-27 09:08:47","2021-08-27 09:08:47"
"34143","2624","7","393","79.5","196.5","525","1","2021-08-31 09:08:47","2021-08-31 09:08:47"
"34144","2429","4","72","10","18","126000","1","2022-02-18 09:02:47","2022-02-18 09:02:47"
"34145","2256","9","728","37.8","145.6","21000","1","2021-09-09 09:09:47","2021-09-09 09:09:47"
"34146","2160","0","0.96","0","0.24","10500000","1","2021-10-01 09:10:47","2021-10-01 09:10:47"
"34147","2469","7","729","16.5","364.5","525","1","2022-02-06 09:02:47","2022-02-06 09:02:47"
"34148","2993","0","0.29","0","0.145","10500000","1","2022-01-08 09:01:47","2022-01-08 09:01:47"
"34149","2161","4","151","13.666666666667","50.333333333333","126000","1","2021-10-24 09:10:47","2021-10-24 09:10:47"
"34150","3031","3","45","2","15","380000","1","2022-01-21 09:01:47","2022-01-21 09:01:47"
"34151","2412","3","802","226.66666666667","267.33333333333","420000","1","2021-10-14 09:10:47","2021-10-14 09:10:47"
"34152","3021","6","599","59.5","299.5","105","1","2021-10-25 09:10:47","2021-10-25 09:10:47"
"34153","2511","3","936","47","234","420000","1","2021-09-13 09:09:47","2021-09-13 09:09:47"
"34154","2116","6","724","182.66666666667","241.33333333333","105","1","2022-01-30 09:01:47","2022-01-30 09:01:47"
"34155","2760","9","116","27","29","21000","1","2021-09-13 09:09:47","2021-09-13 09:09:47"
"34156","2375","9","691","64.66666666667","230.33333333333","21000","1","2021-10-13 09:10:47","2021-10-13 09:10:47"
"34157","2674","6","415","10.5","103.75","95","1","2021-11-18 09:11:47","2021-11-18 09:11:47"
"34158","2493","8","168","32","42","6650","1","2021-11-27 09:11:47","2021-11-27 09:11:47"
"34159","2316","6","603","7.5","150.75","105","1","2021-12-26 09:12:47","2021-12-26 09:12:47"
"34160","2334","0","0.76","0.0000000000000099920072216264","0.25333333333333","10500000","1","2022-02-14 09:02:47","2022-02-14 09:02:47"
"34161","2906","1","1.04","0","0.52","4750000","1","2021-09-17 09:09:47","2021-09-17 09:09:47"
"34162","2790","0","0.55","0.000000000000010019762797242","0.18333333333333","10500000","1","2021-12-25 09:12:47","2021-12-25 09:12:47"
"34163","2598","2","0.41","0.1025","0.1025","19000","1","2021-12-03 09:12:47","2021-12-03 09:12:47"
"34164","3017","2","0.84","0","0.28","21000","1","2021-10-10 09:10:47","2021-10-10 09:10:47"
"34165","3031","8","861","12","287","6650","1","2021-09-05 09:09:47","2021-09-05 09:09:47"
"34166","2390","8","156","2","52","6650","1","2022-01-20 09:01:47","2022-01-20 09:01:47"
"34167","2633","2","0.62","0","0.155","21000","1","2021-11-17 09:11:47","2021-11-17 09:11:47"
"34168","2810","2","0.18","0","0.09","19000","1","2021-11-24 09:11:47","2021-11-24 09:11:47"
"34169","2101","9","179","12.5","44.75","21000","1","2021-12-20 09:12:47","2021-12-20 09:12:47"
"34170","2120","6","546","34","136.5","105","1","2021-10-30 09:10:47","2021-10-30 09:10:47"
"34171","2570","1","0.97","0.582","0.194","5250000","1","2021-09-28 09:09:47","2021-09-28 09:09:47"
"34172","2564","8","103","22.5","51.5","6650","1","2022-01-22 09:01:47","2022-01-22 09:01:47"
"34173","2629","6","309","53.4","61.8","105","1","2022-01-04 09:01:47","2022-01-04 09:01:47"
"34174","2154","9","257","140.75","64.25","19000","1","2021-09-20 09:09:47","2021-09-20 09:09:47"
"34175","2348","7","662","134","331","525","1","2021-10-19 09:10:47","2021-10-19 09:10:47"
"34176","2462","5","3","0.5","0.75","950","1","2021-11-18 09:11:47","2021-11-18 09:11:47"
"34177","2536","4","48","5","12","114000","1","2021-12-02 09:12:47","2021-12-02 09:12:47"
"34178","2315","7","999","8","333","525","1","2021-12-05 09:12:47","2021-12-05 09:12:47"
"34179","2289","2","0.69","0","0.1725","19000","1","2021-10-19 09:10:47","2021-10-19 09:10:47"
"34180","2367","9","297","3","99","21000","1","2022-03-09 09:03:47","2022-03-09 09:03:47"
"34181","3030","4","413","44.5","206.5","126000","1","2022-02-27 09:02:47","2022-02-27 09:02:47"
"34182","3027","2","1.05","0","0.21","19000","1","2021-09-23 09:09:47","2021-09-23 09:09:47"
"34183","2105","5","209","10.666666666663","69.666666666667","950","1","2021-11-02 09:11:47","2021-11-02 09:11:47"
"34184","2070","8","439","3.25","109.75","7350","1","2022-03-11 09:03:47","2022-03-11 09:03:47"
"34185","2731","5","493","83.5","123.25","1050","1","2021-08-29 09:08:47","2021-08-29 09:08:47"
"34186","2251","3","565","1.33333333334","188.33333333333","420000","1","2021-10-30 09:10:47","2021-10-30 09:10:47"
"34187","2636","2","1.1","0.36666666666666","0.36666666666667","19000","1","2022-03-01 09:03:47","2022-03-01 09:03:47"
"34188","2078","1","0.34","0.000000000000010005885009434","0.11333333333333","5250000","1","2021-10-06 09:10:47","2021-10-06 09:10:47"
"34189","2507","6","913","43.2","182.6","105","1","2022-01-04 09:01:47","2022-01-04 09:01:47"
"34190","2707","7","96","39","48","525","1","2021-10-09 09:10:47","2021-10-09 09:10:47"
"34191","2401","8","842","31.33333333333","280.66666666667","6650","1","2022-01-22 09:01:47","2022-01-22 09:01:47"
"34192","2636","2","0.99","0","0.33","21000","1","2022-02-06 09:02:47","2022-02-06 09:02:47"
"34193","2925","6","302","27","75.5","105","1","2021-09-25 09:09:47","2021-09-25 09:09:47"
"34194","2455","6","899","21.66666666666","299.66666666667","105","1","2021-11-10 09:11:47","2021-11-10 09:11:47"
"34195","2489","9","70","2","14","21000","1","2022-03-11 09:03:47","2022-03-11 09:03:47"
"34196","2796","1","0.81","0","0.27","5250000","1","2022-02-15 09:02:47","2022-02-15 09:02:47"
"34197","3011","0","0.11","0","0.0275","10500000","1","2021-12-14 09:12:47","2021-12-14 09:12:47"
"34198","2382","2","0.33","0","0.0825","21000","1","2021-11-10 09:11:47","2021-11-10 09:11:47"
"34199","2368","6","940","292.66666666667","313.33333333333","95","1","2021-12-12 09:12:47","2021-12-12 09:12:47"
"34200","2511","5","878","350","439","1050","1","2021-11-03 09:11:47","2021-11-03 09:11:47"
"34201","2899","4","80","21.333333333333","26.666666666667","114000","1","2021-12-02 09:12:47","2021-12-02 09:12:47"
"34202","2270","6","110","29","55","105","1","2021-08-26 09:08:47","2021-08-26 09:08:47"
"34203","2208","1","0.23","0","0.0575","5250000","1","2021-12-24 09:12:47","2021-12-24 09:12:47"
