"id","uid","aid","rate","created_at","updated_at"
"38408","2923","105","1.5","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38409","2923","43","3.9","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38410","2923","76","4.3","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38411","2923","18","5","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38412","2923","138","1.4","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38413","2924","122","1.3","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38414","2924","190","4","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38415","2924","34","0.7","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38416","2924","186","0.4","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38417","2924","119","1.9","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38418","2924","87","3.4","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38419","2924","37","2","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38420","2925","59","4.8","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38421","2925","188","1.5","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38422","2926","148","1.3","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38423","2926","88","0.2","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38424","2926","110","4","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38425","2926","135","3.8","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38426","2926","47","4.6","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38427","2926","14","4.8","2022-01-28 07:01:34","2022-01-28 07:01:34"
"38428","2926","68","2.8","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38429","2926","65","0.2","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38430","2926","72","3","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38431","2926","155","4.4","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38432","2926","206","4.8","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38433","2926","21","4.4","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38434","2926","198","0.1","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38435","2926","18","4.2","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38436","2926","125","0.9","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38437","2926","146","4.1","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38438","2927","89","1","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38439","2927","64","2.5","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38440","2927","120","2.7","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38441","2927","66","2.2","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38442","2927","207","2.6","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38443","2927","93","0.7","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38444","2927","17","2.2","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38445","2927","141","1.4","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38446","2927","32","1.7","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38447","2927","57","4.5","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38448","2927","82","0","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38449","2927","49","3.8","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38450","2927","93","4","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38451","2927","15","2.7","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38452","2927","87","2.4","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38453","2927","138","1.8","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38454","2927","153","3.7","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38455","2928","192","2.9","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38456","2928","186","3.1","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38457","2928","140","4.9","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38458","2928","69","0.3","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38459","2928","181","4.4","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38460","2928","51","3","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38461","2928","105","0.1","2022-01-28 07:01:34","2022-01-28 07:01:34"
"38462","2929","29","1.5","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38463","2930","91","4.6","2022-03-12 07:03:34","2022-03-12 07:03:34"
"38464","2930","26","0.1","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38465","2930","22","2.8","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38466","2931","189","1.2","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38467","2931","22","1.7","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38468","2931","88","2.1","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38469","2931","136","4.2","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38470","2931","183","0.3","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38471","2931","125","3.5","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38472","2932","205","3","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38473","2932","160","2.3","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38474","2932","121","0.3","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38475","2932","15","2.2","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38476","2932","38","3.7","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38477","2932","156","1","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38478","2932","44","0.9","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38479","2932","90","0.8","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38480","2932","98","3.8","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38481","2933","122","0.4","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38482","2933","115","1.6","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38483","2933","84","1.7","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38484","2933","68","0.3","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38485","2934","203","4.1","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38486","2934","200","2.6","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38487","2935","154","1.6","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38488","2935","204","1","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38489","2935","166","0.4","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38490","2935","167","4.6","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38491","2935","23","0.6","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38492","2936","50","1.2","2022-01-28 07:01:34","2022-01-28 07:01:34"
"38493","2936","44","2.3","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38494","2936","144","3","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38495","2937","169","4.9","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38496","2937","72","4.5","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38497","2937","188","4.7","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38498","2937","64","2.6","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38499","2937","187","3.7","2022-01-28 07:01:34","2022-01-28 07:01:34"
"38500","2937","62","0.9","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38501","2937","127","0.4","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38502","2937","30","4.3","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38503","2938","112","1.7","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38504","2938","14","3.8","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38505","2938","11","0.7","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38506","2938","131","2.5","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38507","2938","42","4.9","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38508","2939","65","2.4","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38509","2939","43","3.5","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38510","2939","101","1.6","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38511","2939","97","3.4","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38512","2939","106","1.6","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38513","2939","131","4.6","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38514","2939","62","1.9","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38515","2939","175","4.3","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38516","2939","59","2","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38517","2939","141","4.5","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38518","2939","127","2.7","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38519","2939","77","4.1","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38520","2939","123","3.1","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38521","2939","78","0.8","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38522","2939","160","1.5","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38523","2939","66","3.5","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38524","2939","147","1.3","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38525","2939","39","3.3","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38526","2940","170","1","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38527","2940","67","0.8","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38528","2940","126","2","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38529","2940","207","4","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38530","2940","51","0.4","2022-02-18 07:02:34","2022-02-18 07:02:34"
"38531","2940","102","0.1","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38532","2940","17","3.7","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38533","2941","23","1","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38534","2941","108","0.6","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38535","2941","62","4.6","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38536","2941","181","4.4","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38537","2941","129","3.4","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38538","2942","195","3.4","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38539","2942","170","2.2","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38540","2942","33","3","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38541","2942","41","3.8","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38542","2942","199","3.2","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38543","2942","133","4.6","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38544","2942","77","2","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38545","2942","54","1.5","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38546","2942","33","3.6","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38547","2942","103","2.1","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38548","2942","107","2.6","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38549","2942","61","3.3","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38550","2942","159","3.3","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38551","2944","125","2","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38552","2944","139","2.7","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38553","2944","135","2.6","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38554","2944","71","4.1","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38555","2944","49","1.6","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38556","2945","171","2.9","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38557","2945","143","2.4","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38558","2945","26","1","2022-03-12 07:03:34","2022-03-12 07:03:34"
"38559","2945","173","0.7","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38560","2945","62","4.9","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38561","2945","42","4.5","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38562","2945","168","0.2","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38563","2945","150","4.5","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38564","2945","182","3.3","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38565","2945","177","5","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38566","2945","120","0.3","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38567","2945","120","3.9","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38568","2945","101","4.7","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38569","2945","63","2.4","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38570","2945","78","0","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38571","2945","149","4.6","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38572","2945","79","2.4","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38573","2945","41","1.2","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38574","2946","42","2.5","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38575","2946","188","4.6","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38576","2946","164","0.9","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38577","2946","93","3.5","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38578","2947","133","1.3","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38579","2947","69","3","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38580","2947","68","2.8","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38581","2948","186","1.8","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38582","2948","13","0","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38583","2948","209","5","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38584","2948","146","3.5","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38585","2948","40","2.9","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38586","2948","21","2.8","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38587","2948","30","3.2","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38588","2948","91","0.4","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38589","2948","164","0.5","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38590","2949","45","3.5","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38591","2949","110","4","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38592","2949","178","0.2","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38593","2949","174","2.7","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38594","2950","102","2.3","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38595","2950","192","0.9","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38596","2950","139","3.5","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38597","2950","168","0.6","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38598","2950","147","4.2","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38599","2950","191","3.2","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38600","2951","73","4.8","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38601","2951","84","3.4","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38602","2951","18","4.7","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38603","2951","177","1.1","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38604","2951","114","2.1","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38605","2951","200","0","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38606","2951","175","1.9","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38607","2951","197","2","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38608","2951","151","3.6","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38609","2951","176","4.8","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38610","2951","188","2.9","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38611","2951","187","4.6","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38612","2951","59","2.5","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38613","2951","20","1.9","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38614","2951","150","2.8","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38615","2951","159","2.7","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38616","2951","41","4.6","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38617","2951","182","0.5","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38618","2951","82","2.5","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38619","2952","100","0.5","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38620","2952","101","2.7","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38621","2952","147","5","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38622","2952","138","1.3","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38623","2952","189","3.5","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38624","2952","180","2.6","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38625","2952","163","4.8","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38626","2952","149","1.8","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38627","2952","67","3","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38628","2952","11","0.4","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38629","2952","49","2.2","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38630","2952","112","4.2","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38631","2952","67","0.1","2022-02-09 07:02:34","2022-02-09 07:02:34"
"38632","2952","38","2.3","2022-03-12 07:03:34","2022-03-12 07:03:34"
"38633","2952","79","0.5","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38634","2953","95","4","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38635","2953","89","3.3","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38636","2953","54","2.1","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38637","2953","68","2","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38638","2953","91","4.4","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38639","2953","180","2.4","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38640","2953","10","0","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38641","2954","49","4.3","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38642","2954","47","1","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38643","2954","25","4.3","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38644","2954","12","2.1","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38645","2954","29","3.6","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38646","2954","167","4.8","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38647","2955","88","0.8","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38648","2955","143","0","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38649","2955","95","3.5","2022-02-01 07:02:34","2022-02-01 07:02:34"
"38650","2955","176","1.4","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38651","2955","167","3.2","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38652","2955","166","3.4","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38653","2955","45","3.2","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38654","2955","78","4.4","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38655","2955","142","2","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38656","2955","33","1.2","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38657","2956","197","0.6","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38658","2956","59","2.9","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38659","2956","52","3.7","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38660","2956","89","3.2","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38661","2956","168","1.9","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38662","2956","166","1.4","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38663","2956","146","2.3","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38664","2956","39","4.4","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38665","2956","131","3.6","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38666","2956","45","4.7","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38667","2956","168","3","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38668","2956","168","3.6","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38669","2956","42","2.8","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38670","2956","46","2.3","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38671","2956","75","3.8","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38672","2956","89","0.5","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38673","2956","21","3.1","2022-02-25 07:02:34","2022-02-25 07:02:34"
"38674","2956","84","1.3","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38675","2957","85","3.9","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38676","2957","206","1.3","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38677","2957","97","2","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38678","2957","128","4.6","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38679","2957","55","1.7","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38680","2957","32","2.7","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38681","2957","69","4.2","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38682","2957","13","3.8","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38683","2957","101","0.5","2022-01-23 07:01:34","2022-01-23 07:01:34"
"38684","2957","19","3.2","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38685","2957","67","1.8","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38686","2957","60","2.1","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38687","2958","107","5","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38688","2958","64","5","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38689","2958","56","3","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38690","2958","172","4","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38691","2958","146","3.4","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38692","2958","108","4.9","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38693","2958","49","0.3","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38694","2958","40","1.2","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38695","2958","94","3.5","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38696","2959","197","3","2022-02-22 07:02:34","2022-02-22 07:02:34"
